151,kolor
131,biały
74,kot
34,chleb
28,murzyn
19,koń
18,noc
11,bez
11,charakter
11,łabędź
11,pies
10,kruk
7,but
7,ciemny
7,ląd
6,dzień
6,las
6,pas
6,płaszcz
6,ptak
6,śmierć
5,owca
5,smutek
4,asfalt
4,baran
4,człowiek
4,czwartek
4,humor
4,ksiądz
4,żałoba
3,biał
3,ciemność
3,diabeł
3,długopis
3,dywan
3,fartuch
3,kawa
3,smoła
3,szary
3,śnieg
3,węgiel
2,alibaba
2,czerwony
2,dom
2,dziura
2,elegancki
2,heban
2,jak smoła
2,lew
2,orzeł
2,piekło
2,potok
2,sweter

